# Data generated with generateMultisineData.py script.
# TimeStep= 0.001 EndTime = 10.0 bias = 0.0 amplitude = 2.0
# frequencies = [0.2, 0.5, 0.9, 1.7, 2.8, 4.0]
# phases = [0.0, 1.1, 2.2, 0.7, 1.9, 2.8]
# time, data
2.639000000000000234e+00,-1.140522168195640118e+00
2.640000000000000124e+00,-1.138341479094179265e+00
2.641000000000000014e+00,-1.136001550374560853e+00
2.641999999999999904e+00,-1.133508023224302885e+00
2.643000000000000238e+00,-1.130866571467363579e+00
2.644000000000000128e+00,-1.128082897503680737e+00
2.645000000000000018e+00,-1.125162728245360233e+00
2.645999999999999908e+00,-1.122111811052282970e+00
2.647000000000000242e+00,-1.118935909669739326e+00
2.648000000000000131e+00,-1.115640800170765612e+00
2.649000000000000021e+00,-1.112232266905797129e+00
2.649999999999999911e+00,-1.108716098462299682e+00
2.651000000000000245e+00,-1.105098083637036988e+00
2.652000000000000135e+00,-1.101384007423516387e+00
2.653000000000000025e+00,-1.097579647017256077e+00
2.653999999999999915e+00,-1.093690767841471345e+00
2.655000000000000249e+00,-1.089723119595725542e+00
2.656000000000000139e+00,-1.085682432330087988e+00
2.657000000000000028e+00,-1.081574412547364528e+00
2.657999999999999918e+00,-1.077404739335855011e+00
2.659000000000000252e+00,-1.073179060535163876e+00
2.660000000000000142e+00,-1.068902988937516341e+00
2.661000000000000032e+00,-1.064582098526965837e+00
2.661999999999999922e+00,-1.060221920758964709e+00
2.663000000000000256e+00,-1.055827940882622773e+00
2.664000000000000146e+00,-1.051405594307997404e+00
2.665000000000000036e+00,-1.046960263020755955e+00
2.665999999999999925e+00,-1.042497272046439827e+00
2.667000000000000259e+00,-1.038021885966606606e+00
2.668000000000000149e+00,-1.033539305489036941e+00
2.669000000000000039e+00,-1.029054664074148695e+00
2.669999999999999929e+00,-1.024573024619781947e+00
2.671000000000000263e+00,-1.020099376206403452e+00
2.672000000000000153e+00,-1.015638630904782902e+00
2.673000000000000043e+00,-1.011195620648131177e+00
2.673999999999999932e+00,-1.006775094170658136e+00
2.675000000000000266e+00,-1.002381714014442426e+00
2.676000000000000156e+00,-9.980200536064828265e-01
2.677000000000000046e+00,-9.936945944077174575e-01
2.677999999999999936e+00,-9.894097231358006672e-01
2.679000000000000270e+00,-9.851697290633046888e-01
2.680000000000000160e+00,-9.809788013930558215e-01
2.681000000000000050e+00,-9.768410267121319102e-01
2.681999999999999940e+00,-9.727603865261473803e-01
2.683000000000000274e+00,-9.687407548752536846e-01
2.684000000000000163e+00,-9.647858960333570710e-01
2.685000000000000053e+00,-9.608994622918578532e-01
2.685999999999999943e+00,-9.570849918293032887e-01
2.687000000000000277e+00,-9.533459066681840843e-01
2.688000000000000167e+00,-9.496855107200933288e-01
2.689000000000000057e+00,-9.461069879203704014e-01
2.689999999999999947e+00,-9.426134004533415212e-01
2.690999999999999837e+00,-9.392076870691812296e-01
2.692000000000000171e+00,-9.358926614933326116e-01
2.693000000000000060e+00,-9.326710109294097384e-01
2.693999999999999950e+00,-9.295452946563990126e-01
2.694999999999999840e+00,-9.265179427209611074e-01
2.696000000000000174e+00,-9.235912547255118454e-01
2.697000000000000064e+00,-9.207673987127439341e-01
2.697999999999999954e+00,-9.180484101471741987e-01
2.698999999999999844e+00,-9.154361909942191344e-01
2.700000000000000178e+00,-9.129325088972500835e-01
2.701000000000000068e+00,-9.105389964530390401e-01
2.701999999999999957e+00,-9.082571505858663130e-01
2.702999999999999847e+00,-9.060883320205903591e-01
2.704000000000000181e+00,-9.040337648548329996e-01
2.705000000000000071e+00,-9.020945362304323423e-01
2.705999999999999961e+00,-9.002715961041887205e-01
2.706999999999999851e+00,-8.985657571179000991e-01
2.708000000000000185e+00,-8.969776945676362079e-01
2.709000000000000075e+00,-8.955079464720765436e-01
2.709999999999999964e+00,-8.941569137397096245e-01
2.710999999999999854e+00,-8.929248604346254892e-01
2.712000000000000188e+00,-8.918119141405855821e-01
2.713000000000000078e+00,-8.908180664229096157e-01
2.713999999999999968e+00,-8.899431733877495310e-01
2.714999999999999858e+00,-8.891869563382406305e-01
2.716000000000000192e+00,-8.885490025268470982e-01
2.717000000000000082e+00,-8.880287660033404640e-01
2.717999999999999972e+00,-8.876255685576072141e-01
2.718999999999999861e+00,-8.873386007565658984e-01
2.720000000000000195e+00,-8.871669230742785794e-01
2.721000000000000085e+00,-8.871094671143796573e-01
2.721999999999999975e+00,-8.871650369238910372e-01
2.722999999999999865e+00,-8.873323103972861059e-01
2.724000000000000199e+00,-8.876098407698185255e-01
2.725000000000000089e+00,-8.879960581989103652e-01
2.725999999999999979e+00,-8.884892714324145180e-01
2.726999999999999869e+00,-8.890876695624579940e-01
2.728000000000000203e+00,-8.897893238635687929e-01
2.729000000000000092e+00,-8.905921897137387688e-01
2.729999999999999982e+00,-8.914941085969064760e-01
2.730999999999999872e+00,-8.924928101854598950e-01
2.732000000000000206e+00,-8.935859145012047255e-01
2.733000000000000096e+00,-8.947709341531624450e-01
2.733999999999999986e+00,-8.960452766506328270e-01
2.734999999999999876e+00,-8.974062467897628848e-01
2.736000000000000210e+00,-8.988510491119563461e-01
2.737000000000000099e+00,-9.003767904322963478e-01
2.737999999999999989e+00,-9.019804824361316031e-01
2.738999999999999879e+00,-9.036590443420516872e-01
2.740000000000000213e+00,-9.054093056292238373e-01
2.741000000000000103e+00,-9.072280088271851284e-01
2.741999999999999993e+00,-9.091118123661328099e-01
2.742999999999999883e+00,-9.110572934855856175e-01
2.744000000000000217e+00,-9.130609511994146610e-01
2.745000000000000107e+00,-9.151192093151009344e-01
2.745999999999999996e+00,-9.172284195050867117e-01
2.746999999999999886e+00,-9.193848644280261384e-01
2.748000000000000220e+00,-9.215847608977284500e-01
2.749000000000000110e+00,-9.238242630975683767e-01
2.750000000000000000e+00,-9.260994658380591327e-01
2.750999999999999890e+00,-9.284064078553397881e-01
2.752000000000000224e+00,-9.307410751481437483e-01
2.753000000000000114e+00,-9.330994043510451030e-01
2.754000000000000004e+00,-9.354772861415094898e-01
2.754999999999999893e+00,-9.378705686783513906e-01
2.756000000000000227e+00,-9.402750610692525157e-01
2.757000000000000117e+00,-9.426865368648180699e-01
2.758000000000000007e+00,-9.451007375768184504e-01
2.758999999999999897e+00,-9.475133762180414365e-01
2.760000000000000231e+00,-9.499201408613704434e-01
2.761000000000000121e+00,-9.523166982155408800e-01
2.762000000000000011e+00,-9.546986972150985906e-01
2.762999999999999901e+00,-9.570617726220465027e-01
2.764000000000000234e+00,-9.594015486366477274e-01
2.765000000000000124e+00,-9.617136425148775647e-01
2.766000000000000014e+00,-9.639936681899978765e-01
2.766999999999999904e+00,-9.662372398957238540e-01
2.768000000000000238e+00,-9.684399757884377680e-01
2.769000000000000128e+00,-9.705975015659703553e-01
2.770000000000000018e+00,-9.727054540803687921e-01
2.770999999999999908e+00,-9.747594849421779006e-01
2.772000000000000242e+00,-9.767552641136696412e-01
2.773000000000000131e+00,-9.786884834886153683e-01
2.774000000000000021e+00,-9.805548604559657377e-01
2.774999999999999911e+00,-9.823501414450720448e-01
2.776000000000000245e+00,-9.840701054499514377e-01
2.777000000000000135e+00,-9.857105675300820158e-01
2.778000000000000025e+00,-9.872673822853770265e-01
2.778999999999999915e+00,-9.887364473028357192e-01
2.780000000000000249e+00,-9.901137065725337250e-01
2.781000000000000139e+00,-9.913951538705443323e-01
2.782000000000000028e+00,-9.925768361063836975e-01
2.782999999999999918e+00,-9.936548566327685350e-01
2.784000000000000252e+00,-9.946253785152535665e-01
2.785000000000000142e+00,-9.954846277595175152e-01
2.786000000000000032e+00,-9.962288964940713143e-01
2.786999999999999922e+00,-9.968545461061144586e-01
2.788000000000000256e+00,-9.973580103284112042e-01
2.789000000000000146e+00,-9.977357982749135434e-01
2.790000000000000036e+00,-9.979844974231840693e-01
2.790999999999999925e+00,-9.981007765413720811e-01
2.792000000000000259e+00,-9.980813885577621836e-01
2.793000000000000149e+00,-9.979231733708909813e-01
2.794000000000000039e+00,-9.976230605982585598e-01
2.794999999999999929e+00,-9.971780722616493398e-01
2.796000000000000263e+00,-9.965853254072583045e-01
2.797000000000000153e+00,-9.958420346587308902e-01
2.798000000000000043e+00,-9.949455147013270828e-01
2.798999999999999932e+00,-9.938931826954501281e-01
2.800000000000000266e+00,-9.926825606178490968e-01
2.801000000000000156e+00,-9.913112775288525080e-01
2.802000000000000046e+00,-9.897770717639654547e-01
2.802999999999999936e+00,-9.880777930483489735e-01
2.804000000000000270e+00,-9.862114045326489942e-01
2.805000000000000160e+00,-9.841759847486899471e-01
2.806000000000000050e+00,-9.819697294836954304e-01
2.806999999999999940e+00,-9.795909535716428307e-01
2.808000000000000274e+00,-9.770380926004924582e-01
2.809000000000000163e+00,-9.743097045340628481e-01
2.810000000000000053e+00,-9.714044712473263177e-01
2.810999999999999943e+00,-9.683211999741053733e-01
2.812000000000000277e+00,-9.650588246660096736e-01
2.813000000000000167e+00,-9.616164072616878444e-01
2.814000000000000057e+00,-9.579931388654255864e-01
2.814999999999999947e+00,-9.541883408342118900e-01
2.815999999999999837e+00,-9.502014657724631164e-01
2.817000000000000171e+00,-9.460320984336740846e-01
2.818000000000000060e+00,-9.416799565282448770e-01
2.818999999999999950e+00,-9.371448914369140404e-01
2.819999999999999840e+00,-9.324268888292118751e-01
2.821000000000000174e+00,-9.275260691864204432e-01
2.822000000000000064e+00,-9.224426882286236307e-01
2.822999999999999954e+00,-9.171771372454379234e-01
2.823999999999999844e+00,-9.117299433301732092e-01
2.825000000000000178e+00,-9.061017695171122988e-01
2.826000000000000068e+00,-9.002934148217883736e-01
2.826999999999999957e+00,-8.943058141840993791e-01
2.827999999999999847e+00,-8.881400383142452615e-01
2.829000000000000181e+00,-8.817972934414815001e-01
2.830000000000000071e+00,-8.752789209657927394e-01
2.830999999999999961e+00,-8.685863970125901057e-01
2.831999999999999851e+00,-8.617213318907120945e-01
2.833000000000000185e+00,-8.546854694539299802e-01
2.834000000000000075e+00,-8.474806863663729706e-01
2.834999999999999964e+00,-8.401089912722026209e-01
2.835999999999999854e+00,-8.325725238700826258e-01
2.837000000000000188e+00,-8.248735538929178324e-01
2.838000000000000078e+00,-8.170144799935183944e-01
2.838999999999999968e+00,-8.089978285367778188e-01
2.839999999999999858e+00,-8.008262522991719257e-01
2.841000000000000192e+00,-7.925025290762948149e-01
2.842000000000000082e+00,-7.840295601993514385e-01
2.842999999999999972e+00,-7.754103689614272321e-01
2.843999999999999861e+00,-7.666480989546116120e-01
2.845000000000000195e+00,-7.577460123189311281e-01
2.846000000000000085e+00,-7.487074879042080466e-01
2.846999999999999975e+00,-7.395360193460112086e-01
2.847999999999999865e+00,-7.302352130568816602e-01
2.849000000000000199e+00,-7.208087861341131442e-01
2.850000000000000089e+00,-7.112605641854480298e-01
2.850999999999999979e+00,-7.015944790739654380e-01
2.851999999999999869e+00,-6.918145665837299729e-01
2.853000000000000203e+00,-6.819249640075673025e-01
2.854000000000000092e+00,-6.719299076586316977e-01
2.854999999999999982e+00,-6.618337303072121536e-01
2.855999999999999872e+00,-6.516408585445585544e-01
2.857000000000000206e+00,-6.413558100753531388e-01
2.858000000000000096e+00,-6.309831909405915207e-01
2.858999999999999986e+00,-6.205276926726278619e-01
2.859999999999999876e+00,-6.099940893842897838e-01
2.861000000000000210e+00,-5.993872347938909995e-01
2.862000000000000099e+00,-5.887120591881304099e-01
2.862999999999999989e+00,-5.779735663247236310e-01
2.863999999999999879e+00,-5.671768302769633063e-01
2.865000000000000213e+00,-5.563269922221029118e-01
2.866000000000000103e+00,-5.454292571757571872e-01
2.866999999999999993e+00,-5.344888906743682222e-01
2.867999999999999883e+00,-5.235112154079945013e-01
2.869000000000000217e+00,-5.125016078055546487e-01
2.870000000000000107e+00,-5.014654945748120429e-01
2.870999999999999996e+00,-4.904083491992949906e-01
2.871999999999999886e+00,-4.793356883945539826e-01
2.873000000000000220e+00,-4.682530685259953529e-01
2.874000000000000110e+00,-4.571660819907146789e-01
2.875000000000000000e+00,-4.460803535656366337e-01
2.875999999999999890e+00,-4.350015367244573494e-01
2.877000000000000224e+00,-4.239353099257461288e-01
2.878000000000000114e+00,-4.128873728747088356e-01
2.879000000000000004e+00,-4.018634427610263682e-01
2.879999999999999893e+00,-3.908692504753210062e-01
2.881000000000000227e+00,-3.799105368067418609e-01
2.882000000000000117e+00,-3.689930486241460583e-01
2.883000000000000007e+00,-3.581225350434645849e-01
2.883999999999999897e+00,-3.473047435837853802e-01
2.885000000000000231e+00,-3.365454163146843758e-01
2.886000000000000121e+00,-3.258502859974239385e-01
2.887000000000000011e+00,-3.152250722225128921e-01
2.887999999999999901e+00,-3.046754775463062503e-01
2.889000000000000234e+00,-2.942071836291259013e-01
2.890000000000000124e+00,-2.838258473775612800e-01
2.891000000000000014e+00,-2.735370970934949408e-01
2.891999999999999904e+00,-2.633465286324395693e-01
2.893000000000000238e+00,-2.532597015737593771e-01
2.894000000000000128e+00,-2.432821354054069130e-01
2.895000000000000018e+00,-2.334193057256332693e-01
2.895999999999999908e+00,-2.236766404643062145e-01
2.897000000000000242e+00,-2.140595161264149671e-01
2.898000000000000131e+00,-2.045732540602313299e-01
2.899000000000000021e+00,-1.952231167526299327e-01
2.899999999999999911e+00,-1.860143041541765241e-01
2.901000000000000245e+00,-1.769519500364174214e-01
2.902000000000000135e+00,-1.680411183838395883e-01
2.903000000000000025e+00,-1.592867998229210991e-01
2.903999999999999915e+00,-1.506939080908397954e-01
2.905000000000000249e+00,-1.422672765460920308e-01
2.906000000000000139e+00,-1.340116547234936339e-01
2.907000000000000028e+00,-1.259317049358968377e-01
2.907999999999999918e+00,-1.180319989249827700e-01
2.909000000000000252e+00,-1.103170145633792787e-01
2.910000000000000142e+00,-1.027911326104300194e-01
2.911000000000000032e+00,-9.545863352383303357e-02
2.911999999999999922e+00,-8.832369432932463127e-02
2.913000000000000256e+00,-8.139038555063041191e-02
2.914000000000000146e+00,-7.466266820179719155e-02
2.915000000000000036e+00,-6.814439084397219681e-02
2.915999999999999925e+00,-6.183928670872342048e-02
2.917000000000000259e+00,-5.575097088990093458e-02
2.918000000000000149e+00,-4.988293760603734056e-02
2.919000000000000039e+00,-4.423855753514360084e-02
2.919999999999999929e+00,-3.882107522388055648e-02
2.921000000000000263e+00,-3.363360657287318284e-02
2.922000000000000153e+00,-2.867913640002084028e-02
2.923000000000000043e+00,-2.396051608344764230e-02
2.923999999999999932e+00,-1.948046128590354489e-02
2.925000000000000266e+00,-1.524154976221075812e-02
2.926000000000000156e+00,-1.124621925127571032e-02
2.927000000000000046e+00,-7.496765454346600126e-03
2.927999999999999936e+00,-3.995340100878271017e-03
2.929000000000000270e+00,-7.439491034744917129e-04
2.930000000000000160e+00,2.255549196681866462e-03
2.931000000000000050e+00,5.001445692676537852e-03
2.931999999999999940e+00,7.492182081631993708e-03
2.933000000000000274e+00,9.726352340299160987e-03
2.934000000000000163e+00,1.170270410524020671e-02
2.935000000000000053e+00,1.342013995659082325e-02
2.935999999999999943e+00,1.487771860435426266e-02
2.937000000000000277e+00,1.607465597627209461e-02
2.938000000000000167e+00,1.701032620635694811e-02
2.939000000000000057e+00,1.768426252330979748e-02
2.939999999999999947e+00,1.809615803801330192e-02
2.941000000000000281e+00,1.824586642939512657e-02
2.942000000000000171e+00,1.813340252803328709e-02
2.943000000000000060e+00,1.775894279695109865e-02
2.943999999999999950e+00,1.712282570905499651e-02
2.944999999999999840e+00,1.622555202077837974e-02
2.946000000000000174e+00,1.506778494161199397e-02
2.947000000000000064e+00,1.365035019913114420e-02
2.947999999999999954e+00,1.197423599932473381e-02
2.948999999999999844e+00,1.004059288203937479e-02
2.950000000000000178e+00,7.850733471452412196e-03
2.951000000000000068e+00,5.406132121502277982e-03
2.951999999999999957e+00,2.708424456290287746e-03
2.952999999999999847e+00,-2.405931943652091405e-04
2.954000000000000181e+00,-3.438964464170829460e-03
2.955000000000000071e+00,-6.884573724093991966e-03
2.955999999999999961e+00,-1.057514696031448646e-02
2.956999999999999851e+00,-1.450825275602673527e-02
2.958000000000000185e+00,-1.868130337666898053e-02
2.959000000000000075e+00,-2.309155595806334019e-02
2.959999999999999964e+00,-2.773611379690792134e-02
2.960999999999999854e+00,-3.261192774298653924e-02
2.962000000000000188e+00,-3.771579769243620095e-02
2.963000000000000078e+00,-4.304437418120251463e-02
2.963999999999999968e+00,-4.859416007798917497e-02
2.964999999999999858e+00,-5.436151237570961692e-02
2.966000000000000192e+00,-6.034264408052346373e-02
2.967000000000000082e+00,-6.653362619739862371e-02
2.967999999999999972e+00,-7.293038981118522834e-02
2.968999999999999861e+00,-7.952872826198945089e-02
2.970000000000000195e+00,-8.632429941362526615e-02
2.971000000000000085e+00,-9.331262801393173933e-02
2.971999999999999975e+00,-1.004891081456126961e-01
2.972999999999999865e+00,-1.078490057661526530e-01
2.974000000000000199e+00,-1.153874613354085449e-01
2.975000000000000089e+00,-1.230994925293609765e-01
2.975999999999999979e+00,-1.309799970384653567e-01
2.976999999999999869e+00,-1.390237554489412442e-01
2.978000000000000203e+00,-1.472254342053919418e-01
2.979000000000000092e+00,-1.555795886529394156e-01
2.979999999999999982e+00,-1.640806661571918290e-01
2.980999999999999872e+00,-1.727230093001074773e-01
2.982000000000000206e+00,-1.815008591499334689e-01
2.983000000000000096e+00,-1.904083586032715714e-01
2.983999999999999986e+00,-1.994395557972535593e-01
2.984999999999999876e+00,-2.085884075898485346e-01
2.986000000000000210e+00,-2.178487831061761137e-01
2.987000000000000099e+00,-2.272144673487115629e-01
2.987999999999999989e+00,-2.366791648692644356e-01
2.988999999999999879e+00,-2.462365035004389635e-01
2.990000000000000213e+00,-2.558800381444009675e-01
2.991000000000000103e+00,-2.656032546166090524e-01
2.991999999999999993e+00,-2.753995735422292146e-01
2.992999999999999883e+00,-2.852623543028293129e-01
2.994000000000000217e+00,-2.951848990309792753e-01
2.995000000000000107e+00,-3.051604566502946203e-01
2.995999999999999996e+00,-3.151822269585363157e-01
2.996999999999999886e+00,-3.252433647511427384e-01
2.998000000000000220e+00,-3.353369839828233001e-01
2.999000000000000110e+00,-3.454561619644723747e-01
3.000000000000000000e+00,-3.555939435930614567e-01
3.000999999999999890e+00,-3.657433456116845338e-01
3.002000000000000224e+00,-3.758973608972789870e-01
3.003000000000000114e+00,-3.860489627732877072e-01
3.004000000000000004e+00,-3.961911093446743859e-01
3.004999999999999893e+00,-4.063167478525644416e-01
3.006000000000000227e+00,-4.164188190457667194e-01
3.007000000000000117e+00,-4.264902615665599472e-01
3.008000000000000007e+00,-4.365240163479849334e-01
3.008999999999999897e+00,-4.465130310198463515e-01
3.010000000000000231e+00,-4.564502643207574706e-01
3.011000000000000121e+00,-4.663286905133922633e-01
3.012000000000000011e+00,-4.761413038003335374e-01
3.012999999999999901e+00,-4.858811227375137709e-01
3.014000000000000234e+00,-4.955411946427348835e-01
3.015000000000000124e+00,-5.051145999963104760e-01
3.016000000000000014e+00,-5.145944568312065259e-01
3.016999999999999904e+00,-5.239739251097926820e-01
3.018000000000000238e+00,-5.332462110845380687e-01
3.019000000000000128e+00,-5.424045716398553374e-01
3.020000000000000018e+00,-5.514423186123582621e-01
3.020999999999999908e+00,-5.603528230868098925e-01
3.022000000000000242e+00,-5.691295196650286714e-01
3.023000000000000131e+00,-5.777659107050217013e-01
3.024000000000000021e+00,-5.862555705277200380e-01
3.024999999999999911e+00,-5.945921495885549968e-01
3.026000000000000245e+00,-6.027693786112583441e-01
3.027000000000000135e+00,-6.107810726812624713e-01
3.028000000000000025e+00,-6.186211352960425680e-01
3.028999999999999915e+00,-6.262835623698438381e-01
3.030000000000000249e+00,-6.337624461902040540e-01
3.031000000000000139e+00,-6.410519793237223762e-01
3.032000000000000028e+00,-6.481464584686116304e-01
3.032999999999999918e+00,-6.550402882514604341e-01
3.034000000000000252e+00,-6.617279849658618263e-01
3.035000000000000142e+00,-6.682041802503569938e-01
3.036000000000000032e+00,-6.744636247034704324e-01
3.036999999999999922e+00,-6.805011914333363165e-01
3.038000000000000256e+00,-6.863118795397133987e-01
3.039000000000000146e+00,-6.918908175260285454e-01
3.040000000000000036e+00,-6.972332666393195044e-01
3.040999999999999925e+00,-7.023346241357982800e-01
3.042000000000000259e+00,-7.071904264699160336e-01
3.043000000000000149e+00,-7.117963524048517288e-01
3.044000000000000039e+00,-7.161482260423589485e-01
3.044999999999999929e+00,-7.202420197699543891e-01
3.046000000000000263e+00,-7.240738571234774934e-01
3.047000000000000153e+00,-7.276400155631392863e-01
3.048000000000000043e+00,-7.309369291612208830e-01
3.048999999999999932e+00,-7.339611911995358451e-01
3.050000000000000266e+00,-7.367095566750072599e-01
3.051000000000000156e+00,-7.391789447115775236e-01
3.052000000000000046e+00,-7.413664408768922964e-01
3.052999999999999936e+00,-7.432692994020881905e-01
3.054000000000000270e+00,-7.448849453032168055e-01
3.055000000000000160e+00,-7.462109764028526104e-01
3.056000000000000050e+00,-7.472451652504000785e-01
3.056999999999999940e+00,-7.479854609398469689e-01
3.058000000000000274e+00,-7.484299908236177190e-01
3.059000000000000163e+00,-7.485770621213376774e-01
3.060000000000000053e+00,-7.484251634223368921e-01
3.060999999999999943e+00,-7.479729660807952207e-01
3.062000000000000277e+00,-7.472193255025301184e-01
3.063000000000000167e+00,-7.461632823224307876e-01
3.064000000000000057e+00,-7.448040634716571740e-01
3.064999999999999947e+00,-7.431410831337714740e-01
3.066000000000000281e+00,-7.411739435890591920e-01
3.067000000000000171e+00,-7.389024359463183256e-01
3.068000000000000060e+00,-7.363265407614982827e-01
3.068999999999999950e+00,-7.334464285426626207e-01
3.070000000000000284e+00,-7.302624601407480265e-01
3.071000000000000174e+00,-7.267751870257167512e-01
3.072000000000000064e+00,-7.229853514477813103e-01
3.072999999999999954e+00,-7.188938864833838149e-01
3.073999999999999844e+00,-7.145019159657586272e-01
3.075000000000000178e+00,-7.098107542999202435e-01
3.076000000000000068e+00,-7.048219061620396575e-01
3.076999999999999957e+00,-6.995370660831793375e-01
3.077999999999999847e+00,-6.939581179174940662e-01
3.079000000000000181e+00,-6.880871341950446363e-01
3.080000000000000071e+00,-6.819263753594483335e-01
3.080999999999999961e+00,-6.754782888906009086e-01
3.081999999999999851e+00,-6.687455083129478783e-01
3.083000000000000185e+00,-6.617308520896191260e-01
3.084000000000000075e+00,-6.544373224030198832e-01
3.084999999999999964e+00,-6.468681038223660362e-01
3.085999999999999854e+00,-6.390265618589100471e-01
3.087000000000000188e+00,-6.309162414094808824e-01
3.088000000000000078e+00,-6.225408650891680606e-01
3.088999999999999968e+00,-6.139043314539934793e-01
3.089999999999999858e+00,-6.050107131144710770e-01
3.091000000000000192e+00,-5.958642547410801793e-01
3.092000000000000082e+00,-5.864693709626589424e-01
3.092999999999999972e+00,-5.768306441588900713e-01
3.093999999999999861e+00,-5.669528221480245600e-01
3.095000000000000195e+00,-5.568408157711084439e-01
3.096000000000000085e+00,-5.464996963740671454e-01
3.096999999999999975e+00,-5.359346931889416021e-01
3.097999999999999865e+00,-5.251511906158128351e-01
3.099000000000000199e+00,-5.141547254068773443e-01
3.100000000000000089e+00,-5.029509837542460726e-01
3.100999999999999979e+00,-4.915457982830731543e-01
3.101999999999999869e+00,-4.799451449517420087e-01
3.103000000000000203e+00,-4.681551398608398418e-01
3.104000000000000092e+00,-4.561820359727345453e-01
3.104999999999999982e+00,-4.440322197435263019e-01
3.105999999999999872e+00,-4.317122076694598354e-01
3.107000000000000206e+00,-4.192286427495794943e-01
3.108000000000000096e+00,-4.065882908668385087e-01
3.108999999999999986e+00,-3.937980370894971216e-01
3.109999999999999876e+00,-3.808648818951987924e-01
3.111000000000000210e+00,-3.677959373196965087e-01
3.112000000000000099e+00,-3.545984230325578412e-01
3.112999999999999989e+00,-3.412796623420285003e-01
3.113999999999999879e+00,-3.278470781315108162e-01
3.115000000000000213e+00,-3.143081887298112553e-01
3.116000000000000103e+00,-3.006706037177830915e-01
3.116999999999999993e+00,-2.869420196735761319e-01
3.117999999999999883e+00,-2.731302158591680240e-01
3.119000000000000217e+00,-2.592430498505657877e-01
3.120000000000000107e+00,-2.452884531143008640e-01
3.120999999999999996e+00,-2.312744265327640325e-01
3.121999999999999886e+00,-2.172090358810201127e-01
3.123000000000000220e+00,-2.031004072577676789e-01
3.124000000000000110e+00,-1.889567224731353023e-01
3.125000000000000000e+00,-1.747862143959329206e-01
3.125999999999999890e+00,-1.605971622632399176e-01
3.127000000000000224e+00,-1.463978869550124629e-01
3.128000000000000114e+00,-1.321967462365074009e-01
3.129000000000000004e+00,-1.180021299713010924e-01
3.129999999999999893e+00,-1.038224553078293810e-01
3.131000000000000227e+00,-8.966616184218598185e-02
3.132000000000000117e+00,-7.554170676013487185e-02
3.133000000000000007e+00,-6.145755996111700731e-02
3.133999999999999897e+00,-4.742219916726160556e-02
3.135000000000000231e+00,-3.344410502021874509e-02
3.136000000000000121e+00,-1.953175616874968171e-02
3.137000000000000011e+00,-5.693624350023360550e-03
3.137999999999999901e+00,8.061830532478485647e-03
3.139000000000000234e+00,2.172616533155267982e-02
3.140000000000000124e+00,3.529095857629540450e-02
3.141000000000000014e+00,4.874781538681564191e-02
3.141999999999999904e+00,6.208837238051043150e-02
3.143000000000000238e+00,7.530430256714279458e-02
3.144000000000000128e+00,8.838732022958355194e-02
3.145000000000000018e+00,1.013291857875854712e-01
3.145999999999999908e+00,1.141217106414121329e-01
3.147000000000000242e+00,1.267567619925529243e-01
3.148000000000000131e+00,1.392262676385838671e-01
3.149000000000000021e+00,1.515222207393872866e-01
3.149999999999999911e+00,1.636366845517593649e-01
3.151000000000000245e+00,1.755617971295727608e-01
3.152000000000000135e+00,1.872897759867373502e-01
3.153000000000000025e+00,1.988129227201691773e-01
3.153999999999999915e+00,2.101236275898384076e-01
3.155000000000000249e+00,2.212143740532991620e-01
3.156000000000000139e+00,2.320777432519018357e-01
3.157000000000000028e+00,2.427064184459472029e-01
3.157999999999999918e+00,2.530931893962030665e-01
3.159000000000000252e+00,2.632309566890432828e-01
3.160000000000000142e+00,2.731127360026358031e-01
3.161000000000000032e+00,2.827316623116272187e-01
3.161999999999999922e+00,2.920809940277254713e-01
3.163000000000000256e+00,3.011541170737079276e-01
3.164000000000000146e+00,3.099445488884053912e-01
3.165000000000000036e+00,3.184459423601729289e-01
3.165999999999999925e+00,3.266520896865396373e-01
3.167000000000000259e+00,3.345569261576304965e-01
3.168000000000000149e+00,3.421545338610760822e-01
3.169000000000000039e+00,3.494391453062253294e-01
3.169999999999999929e+00,3.564051469653440884e-01
3.171000000000000263e+00,3.630470827297209158e-01
3.172000000000000153e+00,3.693596572785559085e-01
3.173000000000000043e+00,3.753377393585889954e-01
3.173999999999999932e+00,3.809763649724279277e-01
3.175000000000000266e+00,3.862707404736771544e-01
3.176000000000000156e+00,3.912162455669361827e-01
3.177000000000000046e+00,3.958084362108590382e-01
3.177999999999999936e+00,4.000430474224763167e-01
3.179000000000000270e+00,4.039159959810811884e-01
3.180000000000000160e+00,4.074233830299674453e-01
3.181000000000000050e+00,4.105614965745020273e-01
3.181999999999999940e+00,4.133268138749048304e-01
3.183000000000000274e+00,4.157160037323424095e-01
3.184000000000000163e+00,4.177259286668441596e-01
3.185000000000000053e+00,4.193536469857502835e-01
3.185999999999999943e+00,4.205964147413915333e-01
3.187000000000000277e+00,4.214516875767633786e-01
3.188000000000000167e+00,4.219171224580622881e-01
3.189000000000000057e+00,4.219905792930255251e-01
3.189999999999999947e+00,4.216701224339974297e-01
3.191000000000000281e+00,4.209540220648337883e-01
3.192000000000000171e+00,4.198407554707264122e-01
3.193000000000000060e+00,4.183290081901874236e-01
3.193999999999999950e+00,4.164176750483948308e-01
3.195000000000000284e+00,4.141058610712872734e-01
