# This is the header
# time,desired_current,delayed_current_command,drive_voltage,motor_current,motor_angle,motor_speed,linear_position,linear_speed,motor_encoder,linear_encoder,equivalent_inertia_motor_side,motor_to_linear_gain,tau_motor,tau_gravity,tau_gearbox_friction,tau_screw_friction,net_torque,motor_acceleration,reflected_mass_inertia,commanded_current
4.369999999999999996e-01,5.441030144893060916e-02,5.594974288808893248e-02,-8.857535560758997839e-01,5.538566334752959702e-02,8.380749189868505478e-02,-1.193661122627560900e+01,1.067070128304775896e-05,-1.519816544342378903e-03,8.365365300510708979e-02,1.752570714897327460e-05,3.004863416814832736e-04,1.273239544735162696e-04,4.430853067802368109e-03,3.745864374413124948e-02,-2.118972148626211902e-02,0.000000000000000000e+00,-1.183806919006676409e-02,-3.939636365440917132e+01,4.863416814832212941e-07,5.441030144893060916e-02
4.380000000000000004e-01,5.268562231098720267e-02,5.441030144893060916e-02,-8.909399440062131248e-01,5.373643540006298180e-02,7.183105833731581735e-02,-1.197643356136923742e+01,9.145814401524890859e-06,-1.524886881522869060e-03,7.194561901943048732e-02,1.989761586788721528e-05,3.004863416814832736e-04,1.273239544735162696e-04,4.298914832005038683e-03,3.745864374413124948e-02,-2.119366112262755994e-02,0.000000000000000000e+00,-1.196606778949864738e-02,-3.982233509362873747e+01,4.863416814832212941e-07,5.268562231098720267e-02
4.390000000000000013e-01,5.077541399291587987e-02,5.268562231098720267e-02,-8.963833616152323547e-01,5.190150260955033595e-02,5.981432717003387634e-02,-1.201673116728194124e+01,7.615796669461400535e-06,-1.530017732063489958e-03,5.991896776405964548e-02,2.288506974481422144e-05,3.004863416814832736e-04,1.273239544735162696e-04,4.152120208764027362e-03,3.745864374413124948e-02,-2.119764335613692416e-02,0.000000000000000000e+00,-1.210888017923029622e-02,-4.029760591270320447e+01,4.863416814832212941e-07,5.077541399291587987e-02
4.400000000000000022e-01,4.867953659228369673e-02,5.077541399291587987e-02,-9.020879502673930794e-01,4.988066259868489255e-02,4.775677378916690086e-02,-1.205755338086697925e+01,6.080581291733901389e-06,-1.535215377727499383e-03,4.784137363329194620e-02,1.363701233084988627e-06,3.004863416814832736e-04,1.273239544735162696e-04,3.990453007894791300e-03,3.745864374413124948e-02,-2.120167311672819382e-02,0.000000000000000000e+00,-1.226651761950826175e-02,-4.082221358503814912e+01,4.863416814832212941e-07,4.867953659228369673e-02
4.410000000000000031e-01,4.639800245912034660e-02,4.867953659228369673e-02,-9.080576714970055585e-01,4.767386516797216672e-02,3.565782425324342392e-02,-1.209894953592347733e+01,4.540095191844609562e-06,-1.540486099889291699e-03,3.572454426459772264e-02,-7.081577047668378825e-06,3.004863416814832736e-04,1.273239544735162696e-04,3.813909213437773407e-03,3.745864374413124948e-02,-2.120575533808669727e-02,0.000000000000000000e+00,-1.243897919260678053e-02,-4.139615505649886984e+01,4.863416814832212941e-07,4.639800245912034660e-02
4.420000000000000040e-01,4.393097676812342256e-02,4.639800245912034660e-02,-9.142963030593597162e-01,4.528121290994004122e-02,2.351685533072457243e-02,-1.214096892251885151e+01,2.994259017489443755e-06,-1.545836174355166024e-03,2.350436479027449149e-02,3.401875223198384435e-06,3.004863416814832736e-04,1.273239544735162696e-04,3.622497032795203315e-03,3.745864374413124948e-02,-2.120989495359234742e-02,0.000000000000000000e+00,-1.262625175774369571e-02,-4.201938659537335496e+01,4.863416814832212941e-07,4.393097676812342256e-02
4.430000000000000049e-01,4.127877798895954881e-02,4.393097676812342256e-02,-9.208074350921914286e-01,4.270296172153251885e-02,1.133319458453622801e-02,-1.218366074618834460e+01,1.442987151320991891e-06,-1.551271866168451967e-03,1.143640463125154480e-02,-2.292239636369221708e-06,3.004863416814832736e-04,1.273239544735162696e-04,3.416236937722601404e-03,3.745864374413124948e-02,-2.121409689225188522e-02,0.000000000000000000e+00,-1.282830991415676025e-02,-4.269182366949250707e+01,4.863416814832212941e-07,4.127877798895954881e-02
4.440000000000000058e-01,3.844187825414654286e-02,4.127877798895954881e-02,-9.275944663902768728e-01,3.993952121416697448e-02,-8.938795025027531510e-04,-1.222707408703898047e+01,-1.138122730814699165e-07,-1.556799424402461728e-03,-9.230429911278148058e-04,-6.190764748155144785e-06,3.004863416814832736e-04,1.273239544735162696e-04,3.195161697133358167e-03,3.745864374413124948e-02,-2.121836607461883434e-02,0.000000000000000000e+00,-1.304511597237905524e-02,-4.341334085063650150e+01,4.863416814832212941e-07,3.844187825414654286e-02
4.450000000000000067e-01,3.542090362407636361e-02,3.844187825414654286e-02,-9.346606007958956353e-01,3.699145502098194482e-02,-1.316513736128807968e-02,-1.227125785878532582e+01,-1.676237350026231660e-06,-1.562425076944761642e-03,-1.312453788231264344e-02,-1.956515707903901534e-05,3.004863416814832736e-04,1.273239544735162696e-04,2.959316401678555464e-03,3.745864374413124948e-02,-2.122270740870389749e-02,0.000000000000000000e+00,-1.327661993374879695e-02,-4.418377174634468929e+01,4.863416814832212941e-07,3.542090362407636361e-02
4.460000000000000075e-01,3.221663424880595594e-02,3.542090362407636361e-02,-9.420088437078147914e-01,3.385948100087057128e-02,-2.548139812903263413e-02,-1.231626076774455392e+01,-3.244392375302493878e-06,-1.568155025276262099e-03,-2.571351489920514766e-02,1.254106849628236706e-05,3.004863416814832736e-04,1.273239544735162696e-04,2.708758480069645841e-03,3.745864374413124948e-02,-2.122712578587853186e-02,0.000000000000000000e+00,-1.352275947818306831e-02,-4.500290895922732659e+01,4.863416814832212941e-07,3.221663424880595594e-02
4.470000000000000084e-01,2.883000442630635415e-02,3.221663424880595594e-02,-9.496419987113716710e-01,3.054447133896918617e-02,-3.784352940085104755e-02,-1.236213127181841287e+01,-4.818387814551133370e-06,-1.573995439248639322e-03,-3.773027078962849085e-02,8.512229959497273079e-07,3.004863416814832736e-04,1.273239544735162696e-04,2.443557707117534946e-03,3.745864374413124948e-02,-2.123162607677445482e-02,0.000000000000000000e+00,-1.378345996023925754e-02,-4.587050407385830653e+01,4.863416814832212941e-07,2.883000442630635415e-02
4.480000000000000093e-01,2.526210255692851875e-02,2.883000442630635415e-02,-9.575626643321712983e-01,2.704745254332835414e-02,-5.025244694034076975e-02,-1.240891753948972465e+01,-6.398340266414739899e-06,-1.579952451863607214e-03,-5.022464133920005042e-02,-1.322452976252917742e-05,3.004863416814832736e-04,1.273239544735162696e-04,2.163796203466268522e-03,3.745864374413124948e-02,-2.123621312718184176e-02,0.000000000000000000e+00,-1.405863441348314050e-02,-4.678626767131182618e+01,4.863416814832212941e-07,2.526210255692851875e-02
4.490000000000000102e-01,2.151417099391089022e-02,2.526210255692851875e-02,-9.657732309158275630e-01,2.336960533756599068e-02,-6.270911434920188599e-02,-1.245666740886111157e+01,-7.984372420472306059e-06,-1.586032154057565990e-03,-6.286759280901078883e-02,-4.643318304267473085e-06,3.004863416814832736e-04,1.273239544735162696e-04,1.869568427005279280e-03,3.745864374413124948e-02,-2.124089175394897402e-02,0.000000000000000000e+00,-1.434818356317699509e-02,-4.774986937138768894e+01,4.863416814832212941e-07,2.151417099391089022e-02
4.500000000000000111e-01,1.758760578982860451e-02,2.151417099391089022e-02,-9.742758776361093442e-01,1.951226444936632332e-02,-7.521454269596554443e-02,-1.250542834676366333e+01,-9.576613009967463244e-06,-1.592240589495156440e-03,-7.533489601942887359e-02,-1.143614678457839556e-06,3.004863416814832736e-04,1.273239544735162696e-04,1.560981155949305900e-03,3.745864374413124948e-02,-2.124566674088611273e-02,0.000000000000000000e+00,-1.465199584729583171e-02,-4.876093790255200844e+01,4.863416814832212941e-07,1.758760578982860451e-02
4.510000000000000120e-01,1.348395633893053128e-02,1.758760578982860451e-02,-9.830725696337528907e-01,1.547691829476681089e-02,-8.776979010392881031e-02,-1.255524740796326277e+01,-1.117519675934271118e-05,-1.598583749375247611e-03,-8.775357812002439195e-02,-2.602386693198215290e-05,3.004863416814832736e-04,1.273239544735162696e-04,1.238153463581344836e-03,3.745864374413124948e-02,-2.125054283467636695e-02,0.000000000000000000e+00,-1.496994744587353682e-02,-4.981906119959935353e+01,4.863416814832212941e-07,1.348395633893053128e-02
4.520000000000000129e-01,9.204924915406725860e-03,1.348395633893053128e-02,-9.921650552881668972e-01,1.126520855821620468e-02,-1.003759612984211069e-01,-1.260617119449229406e+01,-1.278026432659559951e-05,-1.605067567252889144e-03,-1.003598161600073591e-01,-3.108430808382838938e-05,3.004863416814832736e-04,1.273239544735162696e-04,9.012166846572963914e-04,3.745864374413124948e-02,-2.125552474079632492e-02,0.000000000000000000e+00,-1.530190231867762513e-02,-5.092378652903200020e+01,4.863416814832212941e-07,9.204924915406725860e-03
4.530000000000000138e-01,4.752366107670416041e-03,9.204924915406725860e-03,-1.001554863624115166e+00,6.878929668488817893e-03,-1.130342071135555237e-01,-1.265824581513441771e+01,-1.439196224047635169e-05,-1.611697913880752366e-03,-1.131148015337298390e-01,-5.893303465950867480e-06,3.004863416814832736e-04,1.273239544735162696e-04,5.503143734791054878e-04,3.745864374413124948e-02,-2.126061711944923077e-02,0.000000000000000000e+00,-1.564771225120291376e-02,-5.207462064212406716e+01,4.863416814832212941e-07,4.752366107670416041e-03
4.540000000000000147e-01,1.282861488233581488e-04,4.752366107670416041e-03,-1.011243301855431431e+00,2.320028170579026619e-03,-1.257457239586455833e-01,-1.271151684509004554e+01,-1.601044283254993402e-05,-1.618480592073580100e-03,-1.258248658493305028e-01,-1.980203469614279024e-05,3.004863416814832736e-04,1.273239544735162696e-04,1.856022536463221425e-04,3.745864374413124948e-02,-2.126582458151344071e-02,0.000000000000000000e+00,-1.600721690897148955e-02,-5.327102995562841414e+01,4.863416814832212941e-07,1.282861488233581488e-04
4.550000000000000155e-01,-4.665157856466314173e-03,1.282861488233581488e-04,-1.021231453067700246e+00,-2.409398006215329562e-03,-1.385117532444956889e-01,-1.276602928585010766e+01,-1.763586416414908968e-05,-1.625421331599154542e-03,-1.385844993044154372e-01,-2.370911912672891744e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.927518404972263812e-04,3.745864374413124948e-02,-2.127115168450900359e-02,0.000000000000000000e+00,-1.638024390011947121e-02,-5.451244076006155126e+01,4.863416814832212941e-07,-4.665157856466314173e-03
4.560000000000000164e-01,-9.625658808378482686e-03,-4.665157856466314173e-03,-1.031520174041770099e+00,-7.307100383750725174e-03,-1.513335807698012736e-01,-1.282182752530559355e+01,-1.926838994824837335e-05,-1.632525784099287140e-03,-1.512455846069000742e-01,-1.545934395769662324e-05,3.004863416814832736e-04,1.273239544735162696e-04,-5.845680307000579922e-04,3.745864374413124948e-02,-2.127660292858501306e-02,0.000000000000000000e+00,-1.676660884624629755e-02,-5.579823945548569952e+01,4.863416814832212941e-07,-9.625658808378482686e-03
4.570000000000000173e-01,-1.475076059127879147e-02,-9.625658808378482686e-03,-1.042110093219872580e+00,-1.237068087370028074e-02,-1.642125360679215496e-01,-1.287895529812028173e+01,-2.090818946629269192e-05,-1.639799518044317891e-03,-1.641690126080785905e-01,-3.667313334861198456e-05,3.004863416814832736e-04,1.273239544735162696e-04,-9.896544698960224509e-04,3.745864374413124948e-02,-2.128218275253055888e-02,0.000000000000000000e+00,-1.716611546149671499e-02,-5.712777281468874691e+01,4.863416814832212941e-07,-1.475076059127879147e-02
4.580000000000000182e-01,-2.003785915555389083e-02,-1.475076059127879147e-02,-1.053001608816032331e+00,-1.759759281901327604e-02,-1.771499917143154745e-01,-1.293745564639392676e+01,-2.255543748001728676e-05,-1.647248013724596357e-03,-1.771798335465092911e-01,-3.039552465587501548e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.407807425521062031e-03,3.745864374413124948e-02,-2.128789552981202871e-02,0.000000000000000000e+00,-1.757855563984028063e-02,-5.850034827364506640e+01,4.863416814832212941e-07,-2.003785915555389083e-02
4.590000000000000191e-01,-2.548420370144100291e-02,-2.003785915555389083e-02,-1.064194887072365647e+00,-2.298514213770361941e-02,-1.901473625949585133e-01,-1.299737088064305013e+01,-2.421031413829968654e-05,-1.654876658282401682e-03,-1.901365212762142209e-01,-3.444603946523529443e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.838811371016289614e-03,3.745864374413124948e-02,-2.129374556463939361e-02,0.000000000000000000e+00,-1.800370955050814570e-02,-5.991523424912320905e+01,4.863416814832212941e-07,-2.548420370144100291e-02
4.600000000000000200e-01,-3.108689796428249982e-02,-2.548420370144100291e-02,-1.075689860662770947e+00,-2.853048856842534467e-02,-2.032061051360848636e-01,-1.305874254112633714e+01,-2.587300487908743063e-05,-1.662690740787739832e-03,-2.031110089251791095e-01,6.367179151383535744e-07,3.004863416814832736e-04,1.273239544735162696e-04,-2.282439085474027417e-03,3.745864374413124948e-02,-2.129973708806430499e-02,0.000000000000000000e+00,-1.844134574154097234e-02,-6.137166048328703027e+01,4.863416814832212941e-07,-3.108689796428249982e-02
4.610000000000000209e-01,-3.684290160058532881e-02,-3.108689796428249982e-02,-1.087486227245415771e+00,-3.423064701722434988e-02,-2.163277164956263210e-01,-1.312161135954145585e+01,-2.754370032644886133e-05,-1.670695447361430271e-03,-2.163130561974576649e-01,-3.300015270128916334e-05,3.004863416814832736e-04,1.273239544735162696e-04,-2.738451761377947921e-03,3.745864374413124948e-02,-2.130587425411263267e-02,0.000000000000000000e+00,-1.889122125139656647e-02,-6.286881841511897306e+01,4.863416814832212941e-07,-3.684290160058532881e-02
4.620000000000000218e-01,-4.274903167417916372e-02,-3.684290160058532881e-02,-1.099583448165359245e+00,-4.008248900480664706e-02,-2.295137337167462710e-01,-1.318601722111993624e+01,-2.922259618279773931e-05,-1.678895856348876269e-03,-2.294337475611823163e-01,-4.514715778339113629e-05,3.004863416814832736e-04,1.273239544735162696e-04,-3.206599120384531851e-03,3.745864374413124948e-02,-2.131216113595414685e-02,0.000000000000000000e+00,-1.935308172856163578e-02,-6.440586157848059656e+01,4.863416814832212941e-07,-4.274903167417916372e-02
4.630000000000000226e-01,-4.880196424170726854e-02,-4.274903167417916372e-02,-1.111980747308518813e+00,-4.608274421357728967e-02,-2.427657328438928008e-01,-1.325199912714654005e+01,-3.090989311634562110e-05,-1.687296933547883333e-03,-2.428163526844180631e-01,-2.211536631557370721e-05,3.004863416814832736e-04,1.273239544735162696e-04,-3.686619537086183174e-03,3.745864374413124948e-02,-2.131860172211199472e-02,0.000000000000000000e+00,-1.982666155910543793e-02,-6.598190602660329773e+01,4.863416814832212941e-07,-4.880196424170726854e-02
4.640000000000000235e-01,-5.499823603662838678e-02,-4.880196424170726854e-02,-1.124677110108115885e+00,-5.222800213364384853e-02,-2.560853280018221545e-01,-1.331959515792932613e+01,-3.260579664383948188e-05,-1.695903527493861215e-03,-2.561195427760306620e-01,-3.263587481360709515e-05,3.004863416814832736e-04,1.273239544735162696e-04,-4.178240170691508402e-03,3.745864374413124948e-02,-2.132519991271465340e-02,0.000000000000000000e+00,-2.031168400210810535e-02,-6.759603078278536259e+01,4.863416814832212941e-07,-5.499823603662838678e-02
4.650000000000000244e-01,-6.133424625083785248e-02,-5.499823603662838678e-02,-1.137671282704637576e+00,-5.851471380692305907e-02,-2.694741704380685388e-01,-1.338884243624638337e+01,-3.431051700864520051e-05,-1.704720364805717165e-03,-2.693354741416045806e-01,-3.172388821120413849e-05,3.004863416814832736e-04,1.273239544735162696e-04,-4.681177104553844656e-03,3.745864374413124948e-02,-2.133195951579293370e-02,0.000000000000000000e+00,-2.080786133289216217e-02,-6.924727831705767755e+01,4.863416814832212941e-07,-6.133424625083785248e-02
4.660000000000000253e-01,-6.780625841293914935e-02,-6.133424625083785248e-02,-1.150961771260262223e+00,-6.493919366841890972e-02,-2.829339475293634609e-01,-1.345977709129494393e+01,-3.602426905424091540e-05,-1.713752045595714731e-03,-2.828737627795008813e-01,-4.516544427940286392e-05,3.004863416814832736e-04,1.273239544735162696e-04,-5.195135493473512951e-03,3.745864374413124948e-02,-2.133888424362464023e-02,0.000000000000000000e+00,-2.131489499398012480e-02,-7.093465504856123971e+01,4.863416814832212941e-07,-6.780625841293914935e-02
4.670000000000000262e-01,-7.441040236215686055e-02,-6.780625841293914935e-02,-1.164546841428568902e+00,-7.149762148366604897e-02,-2.964663817525317602e-01,-1.353243422316830369e+01,-3.774727209318744811e-05,-1.723003038946534660e-03,-2.962519588553541583e-01,-4.100854241075458094e-05,3.004863416814832736e-04,1.273239544735162696e-04,-5.719809718693283883e-03,3.745864374413124948e-02,-2.134597770912949333e-02,0.000000000000000000e+00,-2.183247575369504090e-02,-7.265713187336000090e+01,4.863416814832212941e-07,-7.441040236215686055e-02
4.680000000000000271e-01,-8.114267631680451009e-02,-7.441040236215686055e-02,-1.178424517980297903e+00,-7.818604438128892720e-02,-3.100732296204174454e-01,-1.360684786788570477e+01,-3.947974977164618978e-05,-1.732477678458741290e-03,-3.100232092087403801e-01,-3.819211473385765790e-05,3.004863416814832736e-04,1.273239544735162696e-04,-6.254883550503114592e-03,3.745864374413124948e-02,-2.135324342231683173e-02,0.000000000000000000e+00,-2.236028387231752887e-02,-7.441364471740122610e+01,4.863416814832212941e-07,-8.114267631680451009e-02
4.690000000000000280e-01,-8.799894903614559338e-02,-8.114267631680451009e-02,-1.192592584585797866e+00,-8.500037897955212141e-02,-3.237562805834174884e-01,-1.368305096300002077e+01,-4.122192992951801023e-05,-1.742180157871817689e-03,-3.237558199489661281e-01,-5.292713092324884876e-05,3.004863416814832736e-04,1.273239544735162696e-04,-6.800030318364169539e-03,3.745864374413124948e-02,-2.136068478678856963e-02,0.000000000000000000e+00,-2.289798927570684678e-02,-7.620309511431572957e+01,4.863416814832212941e-07,-8.799894903614559338e-02
4.700000000000000289e-01,-9.497496207447063410e-02,-8.799894903614559338e-02,-1.207048583754688709e+00,-9.193641360570183052e-02,-3.375173558972252574e-01,-1.376107531380775129e+01,-4.297404445627989698e-05,-1.752114526761886643e-03,-3.375378488282497758e-01,-4.130868645582891178e-05,3.004863416814832736e-04,1.273239544735162696e-04,-7.354913088456146303e-03,3.745864374413124948e-02,-2.136830509630000333e-02,0.000000000000000000e+00,-2.344525173628738898e-02,-7.802435080772971787e+01,4.863416814832212941e-07,-9.497496207447063410e-02
4.710000000000000298e-01,-1.020663321260833062e-01,-9.497496207447063410e-02,-1.221789816933234185e+00,-9.898981060688306910e-02,-3.513583074574107568e-01,-1.384095156018550909e+01,-4.473632914259910112e-05,-1.762284686319203755e-03,-3.512145124607727875e-01,-4.238770202287516105e-05,3.004863416814832736e-04,1.273239544735162696e-04,-7.919184848550645667e-03,3.745864374413124948e-02,-2.137610753138077455e-02,0.000000000000000000e+00,-2.400172106130112407e-02,-7.987624637775731173e+01,4.863416814832212941e-07,-1.020663321260833062e-01
4.720000000000000306e-01,-1.092685534598992758e-01,-1.020663321260833062e-01,-1.236813344759710720e+00,-1.061561087512899459e-01,-3.652810166014875959e-01,-1.392270914407681559e+01,-4.650902352780754857e-05,-1.772694385208445226e-03,-3.653165400022770348e-01,-4.375632654052200434e-05,3.004863416814832736e-04,1.273239544735162696e-04,-8.492488700103195329e-03,3.745864374413124948e-02,-2.138409515601855104e-02,0.000000000000000000e+00,-2.456703728821589550e-02,-8.175758389130729142e+01,4.863416814832212941e-07,-1.092685534598992758e-01
4.730000000000000315e-01,-1.165770004422447825e-01,-1.092685534598992758e-01,-1.252115987478076953e+00,-1.134307257182123191e-01,-3.792873928791402616e-01,-1.400637627765265769e+01,-4.829237074332233136e-05,-1.783347215514785285e-03,-3.792626483617141941e-01,-4.846650192901162527e-05,3.004863416814832736e-04,1.273239544735162696e-04,-9.074458057456985874e-03,3.745864374413124948e-02,-2.139227091440768294e-02,0.000000000000000000e+00,-2.514083088718055067e-02,-8.366713357584130506e+01,4.863416814832212941e-07,-1.165770004422447825e-01
4.740000000000000324e-01,-1.239869301464174844e-01,-1.165770004422447825e-01,-1.267694325510048126e+00,-1.208089606755328449e-01,-3.933793727913091343e-01,-1.409197991216884738e+01,-5.008661735210102759e-05,-1.794246608778692163e-03,-3.933458579140634570e-01,-3.322331194244666286e-05,3.004863416814832736e-04,1.273239544735162696e-04,-9.664716854042628563e-03,3.745864374413124948e-02,-2.140063762776526698e-02,0.000000000000000000e+00,-2.572272297040860758e-02,-8.560363451618974295e+01,4.863416814832212941e-07,-1.239869301464174844e-01
4.750000000000000333e-01,-1.314934850475010797e-01,-1.239869301464174844e-01,-1.283544700185643705e+00,-1.282859969431971447e-01,-4.075589184988520075e-01,-1.417954570754287325e+01,-5.189201318422336352e-05,-1.805395832122331764e-03,-4.075501553654983788e-01,-6.370983758039583779e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.026287975545577165e-02,3.745864374413124948e-02,-2.140919799121688422e-02,0.000000000000000000e+00,-2.631232550837013517e-02,-8.756579537402504343e+01,4.863416814832212941e-07,-1.314934850475010797e-01
4.760000000000000342e-01,-1.390916958008773519e-01,-1.314934850475010797e-01,-1.299663214632143182e+00,-1.358569047411150310e-01,-4.218280165015244609e-01,-1.426909800267244677e+01,-5.370881116869376709e-05,-1.816797984470408609e-03,-4.218726264027327644e-01,-5.577556148102819647e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.086855237928920255e-02,3.745864374413124948e-02,-2.141795457075428705e-02,0.000000000000000000e+00,-2.690924155266616324e-02,-8.955229512957386362e+01,4.863416814832212941e-07,-1.390916958008773519e-01
4.770000000000000351e-01,-1.467764841028020573e-01,-1.390916958008773519e-01,-1.316045734821312374e+00,-1.435166440199007742e-01,-4.361886762880420321e-01,-1.436065978651758357e+01,-5.553726716156199108e-05,-1.828455992868220680e-03,-4.362514331108865995e-01,-5.315951217745839419e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.148133152159206208e-02,3.745864374413124948e-02,-2.142690980026724576e-02,0.000000000000000000e+00,-2.751306546545606926e-02,-9.156178384513738422e+01,4.863416814832212941e-07,-1.467764841028020573e-01
4.780000000000000360e-01,-1.545426656313813318e-01,-1.467764841028020573e-01,-1.332687890774612693e+00,-1.512600673727841072e-01,-4.506429289580095587e-01,-1.445425266996755198e+01,-5.737763977046163403e-05,-1.840372608899649510e-03,-4.505411826388132646e-01,-7.587435569058725284e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.210080538982272885e-02,3.745864374413124948e-02,-2.143606597865175753e-02,0.000000000000000000e+00,-2.812338315530222080e-02,-9.359288344996765829e+01,4.863416814832212941e-07,-1.545426656313813318e-01
4.790000000000000369e-01,-1.623849530662306584e-01,-1.545426656313813318e-01,-1.349585077926057419e+00,-1.590819230269923390e-01,-4.651928258165231589e-01,-1.454989685851359305e+01,-5.923019017566938182e-05,-1.852550405207742043e-03,-4.652929397611338946e-01,-6.309405368035766060e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.272655384215938719e-02,3.745864374413124948e-02,-2.144542526699675516e-02,0.000000000000000000e+00,-2.873977231929387977e-02,-9.564418854604097930e+01,4.863416814832212941e-07,-1.623849530662306584e-01
4.799999999999999822e-01,-1.702979591850016794e-01,-1.623849530662306584e-01,-1.366732458642273551e+00,-1.669768579128558805e-01,-4.798404369422710203e-01,-1.464761112574784896e+01,-6.109518194778986648e-05,-1.864991772120489595e-03,-4.797693466444847843e-01,-7.803302089194792419e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.335814863302847016e-02,3.745864374413124948e-02,-2.145498968585135904e-02,0.000000000000000000e+00,-2.936180269130836060e-02,-9.771426723425582850e+01,4.863416814832212941e-07,-1.702979591850016794e-01
4.809999999999999831e-01,-1.782762000349883413e-01,-1.702979591850016794e-01,-1.384124963899148630e+00,-1.749394208087848845e-01,-4.945878497299794341e-01,-1.474741278770840403e+01,-6.297288086217421013e-05,-1.877698914384336388e-03,-4.944817906568667598e-01,-4.724596883207947547e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.399515366470279083e-02,3.745864374413124948e-02,-2.146476111257478517e-02,0.000000000000000000e+00,-2.998903629625925341e-02,-9.980166196055510852e+01,4.863416814832212941e-07,-1.782762000349883413e-01
4.819999999999999840e-01,-1.863140981778943217e-01,-1.782762000349883413e-01,-1.401757295114487212e+00,-1.829640655603001209e-01,-5.094371674080693246e-01,-1.484931767808988745e+01,-6.486355471018210401e-05,-1.890673848007897243e-03,-5.093118340599888105e-01,-6.165141669617524203e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.463712524482400912e-02,3.745864374413124948e-02,-2.147474127877084180e-02,0.000000000000000000e+00,-3.062102771018441680e-02,-1.019048903814830567e+02,4.863416814832212941e-07,-1.863140981778943217e-01
4.829999999999999849e-01,-1.944059860058393041e-01,-1.863140981778943217e-01,-1.419623926135847869e+00,-1.910451543711646494e-01,-5.243905075324079013e-01,-1.495334012433853665e+01,-6.676747310740038972e-05,-1.903918397218283976e-03,-5.245104804898096384e-01,-7.094010183275484293e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.528361234969317223e-02,3.745864374413124948e-02,-2.148493176780898878e-02,0.000000000000000000e+00,-3.125732432601543292e-02,-1.040224462486495440e+02,4.863416814832212941e-07,-1.944059860058393041e-01
4.839999999999999858e-01,-2.025461091266344826e-01,-1.944059860058393041e-01,-1.437719105382730289e+00,-1.991769611646644622e-01,-5.394500004570580431e-01,-1.505949292465011347e+01,-6.868490729893278349e-05,-1.917434191532391488e-03,-5.395051235116652411e-01,-6.678944467658595903e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.593415689317315836e-02,3.745864374413124948e-02,-2.149533401243385392e-02,0.000000000000000000e+00,-3.189746662487055739e-02,-1.061528003115762289e+02,4.863416814832212941e-07,-2.025461091266344826e-01
4.849999999999999867e-01,-2.107286298162740767e-01,-2.025461091266344826e-01,-1.456036858142166102e+00,-2.073536750130375028e-01,-5.546177877829465697e-01,-1.516778732588849898e+01,-7.061612996187820320e-05,-1.931222662945404319e-03,-5.545205175029077616e-01,-6.411482802004028596e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.658829400104299898e-02,3.745864374413124948e-02,-2.150594929246501044e-02,0.000000000000000000e+00,-3.254098845270923801e-02,-1.082944012383857881e+02,4.863416814832212941e-07,-2.107286298162740767e-01
4.859999999999999876e-01,-2.189476305365975761e-01,-2.107286298162740767e-01,-1.474570989016621425e+00,-2.155694036329685592e-01,-5.698960207853888127e-01,-1.527823300244227234e+01,-7.256141500511692662e-05,-1.945285043238733714e-03,-5.699741559593006768e-01,-6.214434287994102649e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.724555229063748363e-02,3.745864374413124948e-02,-2.151677873258885099e-02,0.000000000000000000e+00,-3.318741730217988212e-02,-1.104456765537738789e+02,4.863416814832212941e-07,-2.189476305365975761e-01
4.869999999999999885e-01,-2.271971175159697987e-01,-2.189476305365975761e-01,-1.493315084523100689e+00,-2.238181769450728609e-01,-5.852868588214248380e-01,-1.539083803603597644e+01,-7.452103736652644498e-05,-1.959622361409507196e-03,-5.851619638150956648e-01,-8.301675727383973804e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.790545415560582804e-02,3.745864374413124948e-02,-2.152782330024422680e-02,0.000000000000000000e+00,-3.383627459949285071e-02,-1.126050335937046896e+02,4.863416814832212941e-07,-2.271971175159697987e-01
4.879999999999999893e-01,-2.354710243908482159e-01,-2.271971175159697987e-01,-1.512262515842144328e+00,-2.320939506951920639e-01,-6.007924677179370399e-01,-1.550560889651222141e+01,-7.649527280775010975e-05,-1.974235441223670846e-03,-6.008780740656801678e-01,-8.024172891245388026e-05,3.004863416814832736e-04,1.273239544735162696e-04,-1.856751605561536567e-02,3.745864374413124948e-02,-2.153908380360359739e-02,0.000000000000000000e+00,-3.448707599614302122e-02,-1.147708604762457441e+02,4.863416814832212941e-07,-2.354710243908482159e-01
